20,61,3239297103881830,micrograms per cubic meter,Air Pollution
20,62,3258084487915030,micrograms per cubic meter,Air Pollution
20,63,31992000579833900,micrograms per cubic meter,Air Pollution
20,64,3144329833984370,micrograms per cubic meter,Air Pollution
20,65,2966045570373530,micrograms per cubic meter,Air Pollution
20,66,4047068405151360,micrograms per cubic meter,Air Pollution
20,67,3844770431518550,micrograms per cubic meter,Air Pollution
20,68,3899995803833000,micrograms per cubic meter,Air Pollution
21,41,11749759674072200,micrograms per cubic meter,Air Pollution
21,46,11691011428833000,micrograms per cubic meter,Air Pollution
21,51,14805442810058500,micrograms per cubic meter,Air Pollution
21,56,1477558708190910,micrograms per cubic meter,Air Pollution
21,61,14647381782531700,micrograms per cubic meter,Air Pollution
21,62,1484311294555660,micrograms per cubic meter,Air Pollution
21,63,13979083061218200,micrograms per cubic meter,Air Pollution
21,64,13478851318359300,micrograms per cubic meter,Air Pollution
21,65,12806414604187000,micrograms per cubic meter,Air Pollution
21,66,12417961120605400,micrograms per cubic meter,Air Pollution
21,67,11659943580627400,micrograms per cubic meter,Air Pollution
21,68,1164635944366450,micrograms per cubic meter,Air Pollution
22,41,40205970764160100,micrograms per cubic meter,Air Pollution
22,46,400750732421875,micrograms per cubic meter,Air Pollution
22,51,3974958038330070,micrograms per cubic meter,Air Pollution
22,56,4301963424682610,micrograms per cubic meter,Air Pollution
22,61,43961883544921800,micrograms per cubic meter,Air Pollution
22,62,4307170486450190,micrograms per cubic meter,Air Pollution
22,63,42932273864746000,micrograms per cubic meter,Air Pollution
22,64,4188190841674800,micrograms per cubic meter,Air Pollution
22,65,4083967208862300,micrograms per cubic meter,Air Pollution
22,66,3981863784790030,micrograms per cubic meter,Air Pollution
22,67,37224365234375,micrograms per cubic meter,Air Pollution
22,68,379265022277832,micrograms per cubic meter,Air Pollution
23,41,23952678680419900,micrograms per cubic meter,Air Pollution
23,46,2467257308959960,micrograms per cubic meter,Air Pollution
23,51,2625444221496580,micrograms per cubic meter,Air Pollution
23,56,2939564323425290,micrograms per cubic meter,Air Pollution
23,61,2957280921936030,micrograms per cubic meter,Air Pollution
23,62,27904205322265600,micrograms per cubic meter,Air Pollution
23,63,26390243530273400,micrograms per cubic meter,Air Pollution
23,64,26090469360351500,micrograms per cubic meter,Air Pollution
23,65,24818828582763600,micrograms per cubic meter,Air Pollution
23,66,2247640037536620,micrograms per cubic meter,Air Pollution
23,67,2138660430908200,micrograms per cubic meter,Air Pollution
23,68,21568986892700100,micrograms per cubic meter,Air Pollution
24,41,30352558135986300,micrograms per cubic meter,Air Pollution
24,46,2933961296081540,micrograms per cubic meter,Air Pollution
24,51,3317226028442380,micrograms per cubic meter,Air Pollution
24,56,3377212142944330,micrograms per cubic meter,Air Pollution
24,61,3230015563964840,micrograms per cubic meter,Air Pollution
24,62,3419186782836910,micrograms per cubic meter,Air Pollution
24,63,3177326011657710,micrograms per cubic meter,Air Pollution
24,64,30446229934692300,micrograms per cubic meter,Air Pollution
24,65,28777324676513600,micrograms per cubic meter,Air Pollution
24,66,29622838973999000,micrograms per cubic meter,Air Pollution
24,67,27594467163085900,micrograms per cubic meter,Air Pollution
24,68,27747669219970700,micrograms per cubic meter,Air Pollution
25,41,254354305267334,micrograms per cubic meter,Air Pollution
25,46,24986309051513600,micrograms per cubic meter,Air Pollution
25,51,2530182456970210,micrograms per cubic meter,Air Pollution
25,56,25073726654052700,micrograms per cubic meter,Air Pollution
25,61,25724720001220700,micrograms per cubic meter,Air Pollution
25,62,2459211540222160,micrograms per cubic meter,Air Pollution
25,63,2485403823852530,micrograms per cubic meter,Air Pollution
25,64,2487425994873040,micrograms per cubic meter,Air Pollution
25,65,24151277542114200,micrograms per cubic meter,Air Pollution
25,66,24330257415771400,micrograms per cubic meter,Air Pollution
25,67,23631267547607400,micrograms per cubic meter,Air Pollution
25,68,2309438705444330,micrograms per cubic meter,Air Pollution
26,41,15143861770629800,micrograms per cubic meter,Air Pollution
26,46,15412857055664000,micrograms per cubic meter,Air Pollution
26,51,15773481369018500,micrograms per cubic meter,Air Pollution
26,56,15595925331115700,micrograms per cubic meter,Air Pollution
26,61,1595528507232660,micrograms per cubic meter,Air Pollution
26,62,15912797927856400,micrograms per cubic meter,Air Pollution
26,63,15285455703735300,micrograms per cubic meter,Air Pollution
26,64,1460990047454830,micrograms per cubic meter,Air Pollution
26,65,13989934921264600,micrograms per cubic meter,Air Pollution
26,66,13594655990600500,micrograms per cubic meter,Air Pollution
26,67,12658676147460900,micrograms per cubic meter,Air Pollution
26,68,12706629753112700,micrograms per cubic meter,Air Pollution
27,41,6732298374176020,micrograms per cubic meter,Air Pollution
27,46,6839568138122550,micrograms per cubic meter,Air Pollution
27,51,68845133781433100,micrograms per cubic meter,Air Pollution
27,56,7244391918182370,micrograms per cubic meter,Air Pollution
27,61,7417004585266110,micrograms per cubic meter,Air Pollution
27,62,736618709564209,micrograms per cubic meter,Air Pollution
27,63,7570822715759270,micrograms per cubic meter,Air Pollution
27,64,6709489822387690,micrograms per cubic meter,Air Pollution
27,65,6180830001831050,micrograms per cubic meter,Air Pollution
27,66,6484179973602290,micrograms per cubic meter,Air Pollution
27,67,5927599906921380,micrograms per cubic meter,Air Pollution
27,68,59030656814575100,micrograms per cubic meter,Air Pollution
28,41,2755988121032710,micrograms per cubic meter,Air Pollution
28,46,25492809295654200,micrograms per cubic meter,Air Pollution
28,51,2408980941772460,micrograms per cubic meter,Air Pollution
28,56,2326729965209960,micrograms per cubic meter,Air Pollution
28,61,22756195068359300,micrograms per cubic meter,Air Pollution
28,62,2430032730102530,micrograms per cubic meter,Air Pollution
28,63,22644655227661100,micrograms per cubic meter,Air Pollution
28,64,20999637603759700,micrograms per cubic meter,Air Pollution
28,65,2074357032775870,micrograms per cubic meter,Air Pollution
28,66,2077642822265620,micrograms per cubic meter,Air Pollution
28,67,1928301239013670,micrograms per cubic meter,Air Pollution
28,68,19149131774902300,micrograms per cubic meter,Air Pollution
29,41,460146598815918,micrograms per cubic meter,Air Pollution
29,46,4510893249511710,micrograms per cubic meter,Air Pollution
29,51,4488311004638670,micrograms per cubic meter,Air Pollution
29,56,39335113525390600,micrograms per cubic meter,Air Pollution
29,61,37491329193115200,micrograms per cubic meter,Air Pollution
29,62,37281375885009700,micrograms per cubic meter,Air Pollution
29,63,3878415298461910,micrograms per cubic meter,Air Pollution
29,64,33287200927734300,micrograms per cubic meter,Air Pollution
29,65,33969093322753900,micrograms per cubic meter,Air Pollution
29,66,4656216812133780,micrograms per cubic meter,Air Pollution
29,67,415372428894043,micrograms per cubic meter,Air Pollution
29,68,4293559265136710,micrograms per cubic meter,Air Pollution
30,41,412488899230957,micrograms per cubic meter,Air Pollution
30,46,4000953674316400,micrograms per cubic meter,Air Pollution
30,51,40955780029296800,micrograms per cubic meter,Air Pollution
30,56,4014781188964840,micrograms per cubic meter,Air Pollution
30,61,38381168365478500,micrograms per cubic meter,Air Pollution
30,62,3823619079589840,micrograms per cubic meter,Air Pollution
30,63,41011329650878900,micrograms per cubic meter,Air Pollution
30,64,39971073150634700,micrograms per cubic meter,Air Pollution
30,65,3938755798339840,micrograms per cubic meter,Air Pollution
30,66,3843088150024410,micrograms per cubic meter,Air Pollution
30,67,3865322494506830,micrograms per cubic meter,Air Pollution
30,68,3889626693725580,micrograms per cubic meter,Air Pollution
31,41,29477596282958900,micrograms per cubic meter,Air Pollution
31,46,3006684112548820,micrograms per cubic meter,Air Pollution
31,51,2997403335571280,micrograms per cubic meter,Air Pollution
31,56,31408935546875,micrograms per cubic meter,Air Pollution
31,61,31343135833740200,micrograms per cubic meter,Air Pollution
31,62,3091962432861320,micrograms per cubic meter,Air Pollution
31,63,31283733367919900,micrograms per cubic meter,Air Pollution
31,64,30336528778076100,micrograms per cubic meter,Air Pollution
31,65,2858336639404290,micrograms per cubic meter,Air Pollution
31,66,2676923942565910,micrograms per cubic meter,Air Pollution
31,67,252028751373291,micrograms per cubic meter,Air Pollution
31,68,2561429214477530,micrograms per cubic meter,Air Pollution
32,41,7500667572021480,micrograms per cubic meter,Air Pollution
32,46,7257501220703120,micrograms per cubic meter,Air Pollution
32,51,7082948303222650,micrograms per cubic meter,Air Pollution
32,56,6345308303833000,micrograms per cubic meter,Air Pollution
32,61,5929340362548820,micrograms per cubic meter,Air Pollution
32,62,58076900482177700,micrograms per cubic meter,Air Pollution
32,63,62776695251464800,micrograms per cubic meter,Air Pollution
32,64,58186336517333900,micrograms per cubic meter,Air Pollution
32,65,5671530532836910,micrograms per cubic meter,Air Pollution
32,66,7705174255371090,micrograms per cubic meter,Air Pollution
32,67,7320529174804680,micrograms per cubic meter,Air Pollution
32,68,7279309844970700,micrograms per cubic meter,Air Pollution
33,41,8225863456726070,micrograms per cubic meter,Air Pollution
33,46,8103930473327630,micrograms per cubic meter,Air Pollution
33,51,8280983924865720,micrograms per cubic meter,Air Pollution
33,56,8495469093322750,micrograms per cubic meter,Air Pollution
33,61,83844575881958,micrograms per cubic meter,Air Pollution
33,62,862446117401123,micrograms per cubic meter,Air Pollution
33,63,8107410430908200,micrograms per cubic meter,Air Pollution
33,64,7791635990142820,micrograms per cubic meter,Air Pollution
33,65,7428420066833490,micrograms per cubic meter,Air Pollution
33,66,715158224105835,micrograms per cubic meter,Air Pollution
33,67,6549074649810790,micrograms per cubic meter,Air Pollution
33,68,64283833503723100,micrograms per cubic meter,Air Pollution
34,41,3613872528076170,micrograms per cubic meter,Air Pollution
34,46,363646125793457,micrograms per cubic meter,Air Pollution
34,51,3662812423706050,micrograms per cubic meter,Air Pollution
34,56,30262409210205000,micrograms per cubic meter,Air Pollution
34,61,275964412689209,micrograms per cubic meter,Air Pollution
34,62,3164177894592280,micrograms per cubic meter,Air Pollution
34,63,3294099426269530,micrograms per cubic meter,Air Pollution
34,64,3208584213256830,micrograms per cubic meter,Air Pollution
34,65,3162108039855950,micrograms per cubic meter,Air Pollution
34,66,3863361358642570,micrograms per cubic meter,Air Pollution
34,67,33392330169677700,micrograms per cubic meter,Air Pollution
34,68,3477870178222650,micrograms per cubic meter,Air Pollution
35,41,5328715515136710,micrograms per cubic meter,Air Pollution
35,46,5340425491333000,micrograms per cubic meter,Air Pollution
35,51,515721435546875,micrograms per cubic meter,Air Pollution
35,56,5289663314819330,micrograms per cubic meter,Air Pollution
35,61,51533321380615200,micrograms per cubic meter,Air Pollution
35,62,51229530334472600,micrograms per cubic meter,Air Pollution
35,63,5335883331298820,micrograms per cubic meter,Air Pollution
35,64,5087491226196280,micrograms per cubic meter,Air Pollution
35,65,4935636520385740,micrograms per cubic meter,Air Pollution
35,66,5832609939575190,micrograms per cubic meter,Air Pollution
35,67,5698542404174800,micrograms per cubic meter,Air Pollution
35,68,5682849884033200,micrograms per cubic meter,Air Pollution
36,41,6572098541259760,micrograms per cubic meter,Air Pollution
36,46,6890049743652340,micrograms per cubic meter,Air Pollution
36,51,6597160339355460,micrograms per cubic meter,Air Pollution
36,56,5820089340209960,micrograms per cubic meter,Air Pollution
36,61,5658662796020500,micrograms per cubic meter,Air Pollution
36,62,55195159912109300,micrograms per cubic meter,Air Pollution
36,63,5867538833618160,micrograms per cubic meter,Air Pollution
36,64,530564079284668,micrograms per cubic meter,Air Pollution
36,65,51247169494628900,micrograms per cubic meter,Air Pollution
36,66,686823959350586,micrograms per cubic meter,Air Pollution
36,67,6477076721191400,micrograms per cubic meter,Air Pollution
36,68,6602920532226560,micrograms per cubic meter,Air Pollution
37,41,24676055908203100,micrograms per cubic meter,Air Pollution
37,46,24943241119384700,micrograms per cubic meter,Air Pollution
37,51,26168594360351500,micrograms per cubic meter,Air Pollution
37,56,2552731704711910,micrograms per cubic meter,Air Pollution
37,61,25892292022705000,micrograms per cubic meter,Air Pollution
37,62,27245866775512600,micrograms per cubic meter,Air Pollution
37,63,25047155380249000,micrograms per cubic meter,Air Pollution
37,64,2393669319152830,micrograms per cubic meter,Air Pollution
37,65,2286825180053710,micrograms per cubic meter,Air Pollution
37,66,22569791793823200,micrograms per cubic meter,Air Pollution
37,67,2087687110900870,micrograms per cubic meter,Air Pollution
37,68,21036298751831000,micrograms per cubic meter,Air Pollution
38,41,5776500701904290,micrograms per cubic meter,Air Pollution
38,46,58660160064697200,micrograms per cubic meter,Air Pollution
38,51,60704837799072200,micrograms per cubic meter,Air Pollution
38,56,6617450714111320,micrograms per cubic meter,Air Pollution
38,61,6947956848144530,micrograms per cubic meter,Air Pollution
38,62,7054203033447260,micrograms per cubic meter,Air Pollution
38,63,6382701873779290,micrograms per cubic meter,Air Pollution
38,64,655145492553711,micrograms per cubic meter,Air Pollution
38,65,5976736831665030,micrograms per cubic meter,Air Pollution
38,66,5906342315673820,micrograms per cubic meter,Air Pollution
38,67,5221132278442380,micrograms per cubic meter,Air Pollution
38,68,5266459655761710,micrograms per cubic meter,Air Pollution
39,41,20383516311645500,micrograms per cubic meter,Air Pollution
39,46,2001323699951170,micrograms per cubic meter,Air Pollution
39,51,2005341911315910,micrograms per cubic meter,Air Pollution
39,56,21284774780273400,micrograms per cubic meter,Air Pollution
39,61,21497844696044900,micrograms per cubic meter,Air Pollution
39,62,21367778778076100,micrograms per cubic meter,Air Pollution
39,63,20536636352539000,micrograms per cubic meter,Air Pollution
39,64,1922334861755370,micrograms per cubic meter,Air Pollution
39,65,18344205856323200,micrograms per cubic meter,Air Pollution
39,66,17300283432006800,micrograms per cubic meter,Air Pollution
39,67,1658060073852530,micrograms per cubic meter,Air Pollution
39,68,16527210235595700,micrograms per cubic meter,Air Pollution
40,41,21753992080688400,micrograms per cubic meter,Air Pollution
40,46,21077423095703100,micrograms per cubic meter,Air Pollution
40,51,21544055938720700,micrograms per cubic meter,Air Pollution
40,56,21243206024169900,micrograms per cubic meter,Air Pollution
40,61,20666357040405200,micrograms per cubic meter,Air Pollution
40,62,21020160675048800,micrograms per cubic meter,Air Pollution
40,63,21252628326416000,micrograms per cubic meter,Air Pollution
40,64,21047962188720700,micrograms per cubic meter,Air Pollution
40,65,21502071380615200,micrograms per cubic meter,Air Pollution
40,66,20715557098388600,micrograms per cubic meter,Air Pollution
40,67,2048272705078120,micrograms per cubic meter,Air Pollution
40,68,20546825408935500,micrograms per cubic meter,Air Pollution
41,41,4668716049194330,micrograms per cubic meter,Air Pollution
41,46,4266256332397460,micrograms per cubic meter,Air Pollution
41,51,43598785400390600,micrograms per cubic meter,Air Pollution
41,56,4268905258178710,micrograms per cubic meter,Air Pollution
